,2014 offence or offence category,2014 recorded cases,2014 clearance rate %,2015 offence or offence category,2015 recorded cases,2015 clearance rate %,2016 offence or offence category,2016 recorded cases,2016 clearance rate %,2017 offence or offence category,2017 recorded cases,2017 clearance rate %,2018 offence or offence category,2018 recorded cases,2018 clearance rate %,2019 offence or offence category,2019 recorded cases,2019 clearance rate %,2020 offence or offence category,2020 recorded cases,2020 clearance rate %,2021 offence or offence category,2021 recorded cases,2021 clearance rate %,2022 offence or offence category,2022 recorded cases,2022 clearance rate %,2023 offence or offence category,2023 recorded cases,2023 clearance rate %
814,331.0,0.0,94.0,1069.0,0.0,299.0,1650.0,0.0,404.0,8376.0,0.1,1243.0,14.0,0.0,2.0,9.0,0.0,5.0,10.0,0.0,3.0,596194.0,11.8,168307.0,228,0.0,42,3.0,5.049937995177982e-05,1.0
815,501.0,0.0,128.0,181.0,0.0,49.0,29.0,0.0,6.0,97.0,0.0,17.0,10.0,0.0,2.0,5.0,0.0,2.0,4.0,0.0,2.0,21870.0,0.4,5691.0,0,0.0,0,3.0,5.049937995177982e-05,1.0
816,1194.0,0.0,268.0,888.0,0.0,250.0,6.0,0.0,2.0,885.0,0.0,128.0,4.0,0.0,0.0,4.0,0.0,3.0,6.0,0.0,1.0,4345.0,0.1,1133.0,0,0.0,0,0.0,0.0,0.0
817,41.0,0.0,4.0,121.0,0.0,38.0,3745.0,0.1,999.0,242.0,0.0,120.0,607514.0,10.9,168675.0,616725.0,11.3,166928.0,610768.0,11.5,167086.0,1.0,0.0,0.0,0,0.0,0,235.0,0.0039557847628894196,53.0
818,3.0,0.0,0.0,74.0,0.0,25.0,1938.0,0.0,563.0,13.0,0.0,1.0,22624.0,0.4,5390.0,20985.0,0.4,5138.0,22023.0,0.4,5457.0,32.0,0.0,7.0,228,0.0,42,231.0,0.003888452256287047,52.0
819,8.0,0.0,0.0,13.0,0.0,2.0,17.0,0.0,4.0,9.0,0.0,1.0,6378.0,0.1,1717.0,5816.0,0.1,1532.0,5205.0,0.1,1388.0,142.0,0.0,28.0,221,0.0,42,4.0,6.73325066023731e-05,1.0
820,78.0,0.0,24.0,34.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,0.0,3.0,5.0,0.0,2.0,5.0,0.0,1.0,4.0,0.0,1.0,7,0.0,0,140.0,0.002356637731083058,18.0
821,35.0,0.0,12.0,680.0,0.0,119.0,319.0,0.0,84.0,599120.0,10.4,168382.0,25.0,0.0,4.0,22.0,0.0,8.0,30.0,0.0,4.0,0.0,0.0,0.0,108,0.0,20,14.0,0.00023566377310830586,7.0
822,1559.0,0.0,417.0,61.0,0.0,14.0,154.0,0.0,71.0,21656.0,0.4,5325.0,157.0,0.0,40.0,120.0,0.0,39.0,138.0,0.0,44.0,0.0,0.0,0.0,10,0.0,4,14.0,0.00023566377310830586,7.0
823,723.0,0.0,245.0,26.0,0.0,13.0,231.0,0.0,73.0,6679.0,0.1,1751.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4166.0,0.1,1097.0,10,0.0,4,0.0,0.0,0.0
824,139.0,0.0,15.0,593.0,0.0,92.0,166.0,0.0,39.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,78.0,0,0.0,0,126.0,0.002120973957974753,11.0
825,1265.0,0.0,277.0,3.0,0.0,1.0,5565.0,0.1,1158.0,79.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.0,98,0.0,16,123.0,0.002070474578022973,10.0
826,3.0,0.0,1.0,56.0,0.0,9.0,0.0,0.0,0.0,152.0,0.0,44.0,6188.0,0.1,1670.0,5668.0,0.1,1483.0,5031.0,0.1,1338.0,229.0,0.0,72.0,91,0.0,16,3.0,5.049937995177982e-05,1.0
827,208.0,0.0,74.0,1249.0,0.0,302.0,42.0,0.0,10.0,1.0,0.0,1.0,190.0,0.0,53.0,180.0,0.0,56.0,212.0,0.0,71.0,142.0,0.0,28.0,7,0.0,0,34.0,0.0005723263061201714,11.0
828,859.0,0.0,163.0,253.0,0.0,64.0,2119.0,0.0,376.0,0.0,0.0,0.0,35.0,0.0,0.0,2.0,0.0,1.0,12.0,0.0,8.0,0.0,0.0,0.0,29,0.0,9,27.0,0.0004544944195660184,11.0
829,195.0,0.0,39.0,1077.0,0.0,313.0,135.0,0.0,26.0,1.0,0.0,0.0,155.0,0.0,53.0,178.0,0.0,55.0,200.0,0.0,63.0,0.0,0.0,0.0,26,0.0,8,7.0,0.00011783188655415293,0.0
830,209614.0,3.4,49202.0,1.0,0.0,0.0,3269.0,0.1,746.0,6437.0,0.1,1684.0,184.0,0.0,40.0,165.0,0.0,18.0,211.0,0.0,32.0,0.0,0.0,0.0,3,0.0,1,23.0,0.00038716191296364535,6.0
831,859.0,0.0,80.0,201.0,0.0,52.0,1109.0,0.0,260.0,180.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,13.0,19,0.0,4,3.0,5.049937995177982e-05,1.0
832,3810.0,0.1,290.0,743.0,0.0,222.0,182.0,0.0,33.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,3.0,5.049937995177982e-05,1.0
833,649.0,0.0,56.0,132.0,0.0,39.0,927.0,0.0,227.0,178.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,5.0,1,0.0,0,0.0,0.0,0.0
834,255.0,0.0,83.0,455374.0,7.2,113360.0,114.0,0.0,34.0,236.0,0.0,54.0,70.0,0.0,17.0,93.0,0.0,11.0,77.0,0.0,12.0,49.0,0.0,10.0,0,0.0,0,15.0,0.0002524968997588991,3.0
835,9070.0,0.1,2596.0,663.0,0.0,133.0,53.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9764.0,0.2,2619.0,11,0.0,3,15.0,0.0002524968997588991,3.0
836,0.0,0.0,0.0,4027.0,0.1,434.0,13.0,0.0,3.0,0.0,0.0,0.0,95.0,0.0,22.0,50.0,0.0,6.0,43.0,0.0,6.0,1752.0,0.0,399.0,10,0.0,2,0.0,0.0,0.0
837,1.0,0.0,1.0,369.0,0.0,60.0,48.0,0.0,16.0,1.0,0.0,0.0,17.0,0.0,1.0,21.0,0.0,1.0,91.0,0.0,14.0,18.0,0.0,2.0,1,0.0,1,5.0,8.416563325296639e-05,2.0
838,143.0,0.0,15.0,264.0,0.0,81.0,636.0,0.0,94.0,58.0,0.0,17.0,9022.0,0.2,2120.0,7926.0,0.1,1988.0,9285.0,0.2,2375.0,3.0,0.0,1.0,7,0.0,1,5.0,8.416563325296639e-05,2.0
839,991.0,0.0,212.0,9217.0,0.1,2619.0,45.0,0.0,11.0,0.0,0.0,0.0,1578.0,0.0,298.0,1338.0,0.0,249.0,1413.0,0.0,307.0,5938.0,0.1,1594.0,7,0.0,1,0.0,0.0,0.0
840,37.0,0.0,11.0,0.0,0.0,0.0,16.0,0.0,5.0,162.0,0.0,34.0,24.0,0.0,6.0,20.0,0.0,6.0,27.0,0.0,8.0,1535.0,0.0,462.0,0,0.0,0,111.0,0.0018684770582158537,8.0
841,94.0,0.0,29.0,9.0,0.0,2.0,575.0,0.0,78.0,15.0,0.0,3.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,4.0,32,0.0,1,4.0,6.73325066023731e-05,1.0
842,28.0,0.0,2.0,97.0,0.0,11.0,4.0,0.0,1.0,8085.0,0.1,1969.0,4354.0,0.1,1116.0,4954.0,0.1,1297.0,6065.0,0.1,1589.0,0.0,0.0,0.0,4,0.0,2,10876.0,0.18307708545185244,1736.0
843,156396.0,2.6,36369.0,1689.0,0.0,251.0,84.0,0.0,15.0,1425.0,0.0,305.0,2344.0,0.0,486.0,1105.0,0.0,308.0,1383.0,0.0,366.0,244.0,0.0,73.0,13206,0.2,2468,10028.0,0.16880259405214937,1562.0
844,49714.0,0.8,11175.0,34.0,0.0,12.0,1088.0,0.0,277.0,41.0,0.0,8.0,24.0,0.0,5.0,16.0,0.0,0.0,13.0,0.0,3.0,35.0,0.0,10.0,12266,0.2,2267,192.0,0.0032319603169139086,33.0
845,47462.0,0.8,10627.0,77.0,0.0,19.0,234.0,0.0,65.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,31.0,197,0.0,36,554.0,0.009325552164428675,114.0
846,2252.0,0.0,548.0,13.0,0.0,2.0,1062.0,0.0,229.0,3827.0,0.1,943.0,283.0,0.0,82.0,135.0,0.0,35.0,104.0,0.0,29.0,129.0,0.0,43.0,652,0.0,147,102.0,0.001716978918360514,27.0
847,3612.0,0.1,552.0,402741.0,6.4,99992.0,0.0,0.0,0.0,1853.0,0.0,420.0,113.0,0.0,42.0,71.0,0.0,13.0,30.0,0.0,6.0,6720.0,0.1,1630.0,91,0.0,18,18.0,0.000302996279710679,1.0
848,3097.0,0.1,463.0,154188.0,2.4,23849.0,160.0,0.0,36.0,20.0,0.0,5.0,191.0,0.0,52.0,190.0,0.0,53.0,136.0,0.0,42.0,1.0,0.0,1.0,14,0.0,1,15.0,0.0002524968997588991,1.0
849,515.0,0.0,89.0,152688.0,2.4,23446.0,799.0,0.0,172.0,0.0,0.0,0.0,106.0,0.0,32.0,95.0,0.0,27.0,113.0,0.0,25.0,19.0,0.0,4.0,12,0.0,1,3.0,5.049937995177982e-05,0.0
850,4348.0,0.1,752.0,1500.0,0.0,403.0,103.0,0.0,21.0,322.0,0.0,96.0,5969.0,0.1,1233.0,6223.0,0.1,1371.0,6497.0,0.1,1458.0,1251.0,0.0,305.0,2,0.0,0,744521.0,12.532616287026354,211449.0
851,3490.0,0.1,528.0,5140.0,0.1,660.0,545596.0,8.6,112449.0,268.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,6.0,667175,11.9,186588,24765.0,0.41687238150194245,6616.0
852,292.0,0.0,80.0,3973.0,0.1,525.0,857.0,0.0,94.0,200.0,0.0,61.0,46.0,0.0,12.0,29.0,0.0,9.0,25.0,0.0,6.0,3604.0,0.1,825.0,21718,0.4,5443,4409.0,0.07421725540246575,1174.0
853,3198.0,0.1,448.0,1167.0,0.0,135.0,4289.0,0.1,841.0,122.0,0.0,29.0,1453.0,0.0,295.0,1510.0,0.0,345.0,1403.0,0.0,317.0,141.0,0.0,37.0,3986,0.1,1077,1.0,1.6833126650593275e-05,0.0
854,858.0,0.0,224.0,3668.0,0.1,832.0,149.0,0.0,25.0,5612.0,0.1,1312.0,146.0,0.0,26.0,102.0,0.0,19.0,119.0,0.0,16.0,79.0,0.0,22.0,1,0.0,0,25.0,0.00042082816626483186,10.0
855,266.0,0.0,58.0,2985.0,0.0,637.0,154.0,0.0,33.0,0.0,0.0,0.0,2948.0,0.1,539.0,3134.0,0.1,649.0,3355.0,0.1,694.0,6.0,0.0,2.0,23,0.0,4,108.0,0.0018179776782640735,28.0
856,592.0,0.0,166.0,218.0,0.0,51.0,9956.0,0.2,2914.0,37.0,0.0,15.0,172.0,0.0,39.0,215.0,0.0,54.0,179.0,0.0,40.0,56.0,0.0,13.0,108,0.0,33,1.0,1.6833126650593275e-05,0.0
857,163.0,0.0,29.0,2767.0,0.0,586.0,212.0,0.0,0.0,1623.0,0.0,339.0,93.0,0.0,20.0,104.0,0.0,22.0,97.0,0.0,19.0,1393.0,0.0,248.0,1,0.0,0,3.0,5.049937995177982e-05,0.0
858,0.0,0.0,0.0,683.0,0.0,195.0,0.0,0.0,0.0,116.0,0.0,13.0,16.0,0.0,4.0,20.0,0.0,3.0,10.0,0.0,2.0,62.0,0.0,15.0,3,0.0,1,0.0,0.0,0.0
859,163.0,0.0,29.0,157.0,0.0,39.0,131.0,0.0,22.0,2721.0,0.0,655.0,63.0,0.0,15.0,91.0,0.0,29.0,72.0,0.0,19.0,21.0,0.0,5.0,0,0.0,0,4271.0,0.07189428392468387,1136.0
860,5480.0,0.1,1127.0,526.0,0.0,156.0,1297.0,0.0,285.0,202.0,0.0,61.0,916.0,0.0,133.0,1113.0,0.0,221.0,1252.0,0.0,178.0,1310.0,0.0,228.0,3850,0.1,1039,313.0,0.005268768641635695,94.0
861,99.0,0.0,40.0,274.0,0.0,38.0,29.0,0.0,7.0,119.0,0.0,40.0,48.0,0.0,8.0,69.0,0.0,29.0,93.0,0.0,23.0,3.0,0.0,0.0,295,0.0,109,7.0,0.00011783188655415293,3.0
862,5381.0,0.1,1087.0,1.0,0.0,0.0,30.0,0.0,10.0,32.0,0.0,5.0,19.0,0.0,6.0,16.0,0.0,4.0,22.0,0.0,4.0,80.0,0.0,18.0,17,0.0,5,306.0,0.0051509367550815425,91.0
863,0.0,0.0,0.0,273.0,0.0,38.0,9.0,0.0,1.0,51.0,0.0,16.0,849.0,0.0,119.0,1028.0,0.0,188.0,1137.0,0.0,151.0,1653.0,0.0,425.0,278,0.0,104,124.0,0.002087307704673566,26.0
864,86029.0,1.4,21312.0,2524.0,0.0,697.0,487711.0,7.7,97543.0,900.0,0.0,163.0,11.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,1.0,334.0,0.0,97.0,111,0.0,29,1.0,1.6833126650593275e-05,0.0
865,84229.0,1.4,20964.0,44.0,0.0,14.0,248878.0,3.9,18852.0,62.0,0.0,15.0,137.0,0.0,13.0,137.0,0.0,15.0,104.0,0.0,17.0,1764.0,0.0,489.0,0,0.0,0,0.0,0.0,0.0
866,13989.0,0.2,3096.0,2480.0,0.0,683.0,247188.0,3.9,18418.0,14.0,0.0,3.0,1516.0,0.0,308.0,1400.0,0.0,293.0,1505.0,0.0,370.0,315.0,0.0,90.0,0,0.0,0,0.0,0.0,0.0
867,70240.0,1.2,17868.0,2.0,0.0,2.0,1690.0,0.0,434.0,824.0,0.0,145.0,196.0,0.0,41.0,268.0,0.0,66.0,307.0,0.0,88.0,1394.0,0.0,383.0,0,0.0,0,49.0,0.0008248232058790704,10.0
868,1800.0,0.0,348.0,232348.0,3.7,72419.0,3666.0,0.1,624.0,6.0,0.0,2.0,1376.0,0.0,361.0,1448.0,0.0,349.0,1595.0,0.0,425.0,55.0,0.0,16.0,42,0.0,10,0.0,0.0,0.0
869,384.0,0.0,75.0,230680.0,3.6,72017.0,2988.0,0.0,532.0,102.0,0.0,14.0,231.0,0.0,59.0,163.0,0.0,42.0,162.0,0.0,35.0,662.0,0.0,203.0,0,0.0,0,35.0,0.0005891594327707646,5.0
870,6666.0,0.1,1347.0,15657.0,0.2,3513.0,678.0,0.0,92.0,1231.0,0.0,306.0,1095.0,0.0,288.0,1225.0,0.0,291.0,1362.0,0.0,375.0,0.0,0.0,0.0,31,0.0,10,39.0,0.0006564919393731377,11.0
871,36713.0,0.6,9347.0,215023.0,3.4,68504.0,3575.0,0.1,748.0,280.0,0.0,109.0,50.0,0.0,14.0,60.0,0.0,16.0,71.0,0.0,15.0,165.0,0.0,62.0,38,0.0,9,10835.0,0.18238692725917813,2981.0
872,5386.0,0.1,969.0,1668.0,0.0,402.0,2751.0,0.0,534.0,1115.0,0.0,290.0,881.0,0.0,227.0,675.0,0.0,173.0,613.0,0.0,133.0,384.0,0.0,114.0,9320,0.2,2290,2429.0,0.04088766463429106,513.0
873,30785.0,0.5,8225.0,331.0,0.0,53.0,246.0,0.0,52.0,154.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,27.0,2044,0.0,491,11.0,0.00018516439315652603,1.0
874,542.0,0.0,153.0,4266.0,0.1,1442.0,2505.0,0.0,482.0,921.0,0.0,231.0,175.0,0.0,40.0,148.0,0.0,42.0,140.0,0.0,41.0,202577.0,4.0,50256.0,12,0.0,1,1.0,1.6833126650593275e-05,0.0
875,568.0,0.0,111.0,35636.0,0.6,9524.0,824.0,0.0,214.0,40.0,0.0,10.0,616.0,0.0,145.0,430.0,0.0,95.0,415.0,0.0,75.0,468.0,0.0,117.0,0,0.0,0,6161.0,0.10370889329430516,1779.0
876,211.0,0.0,32.0,5130.0,0.1,1155.0,162.0,0.0,40.0,864.0,0.0,192.0,90.0,0.0,42.0,97.0,0.0,36.0,58.0,0.0,17.0,2757.0,0.1,734.0,5290,0.1,1397,1897.0,0.03193244125617544,590.0
877,357.0,0.0,79.0,30004.0,0.5,8230.0,662.0,0.0,174.0,0.0,0.0,0.0,226060.0,4.1,60208.0,227285.0,4.2,56342.0,206559.0,3.9,50603.0,112.0,0.0,36.0,1626,0.0,309,5.0,8.416563325296639e-05,2.0
878,276734.0,4.6,82631.0,502.0,0.0,139.0,250.0,0.0,32.0,139.0,0.0,46.0,1542.0,0.0,169.0,895.0,0.0,183.0,592.0,0.0,103.0,84.0,0.0,27.0,3,0.0,0,0.0,0.0,0.0
879,209514.0,3.4,61002.0,538.0,0.0,220.0,0.0,0.0,0.0,608.0,0.0,122.0,2602.0,0.0,218.0,2703.0,0.0,326.0,2907.0,0.1,449.0,11804.0,0.2,3500.0,0,0.0,0,117.0,0.0019694758181194134,27.0
880,8806.0,0.1,1732.0,143.0,0.0,27.0,250.0,0.0,32.0,117.0,0.0,24.0,132.0,0.0,33.0,110.0,0.0,22.0,109.0,0.0,24.0,1.0,0.0,0.0,109,0.0,28,34.0,0.0005723263061201714,11.0
881,10933.0,0.2,2067.0,395.0,0.0,193.0,2319.0,0.0,753.0,239376.0,4.2,65548.0,121.0,0.0,30.0,214.0,0.0,49.0,75.0,0.0,17.0,1.0,0.0,0.0,64,0.0,18,81.0,0.0013634832586980551,29.0
882,2310.0,0.0,17.0,282604.0,4.5,83980.0,26.0,0.0,9.0,666.0,0.0,144.0,10989.0,0.2,3148.0,11119.0,0.2,3322.0,11620.0,0.2,3502.0,1700.0,0.0,5.0,73,0.0,18,99.0,0.0016664795384087345,29.0
883,8623.0,0.1,2050.0,213850.0,3.4,61685.0,2293.0,0.0,744.0,2274.0,0.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1956.0,0.0,508.0,99,0.0,28,8390.0,0.14122993259847758,2189.0
884,377.0,0.0,90.0,8283.0,0.1,1785.0,1.0,0.0,0.0,129.0,0.0,23.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,9.0,7389,0.1,1777,1.0,1.6833126650593275e-05,0.0
885,32063.0,0.5,10293.0,10444.0,0.2,2104.0,225471.0,3.5,75510.0,115.0,0.0,32.0,429.0,0.0,39.0,959.0,0.0,35.0,811.0,0.0,6.0,17.0,0.0,8.0,0,0.0,0,23.0,0.00038716191296364535,6.0
886,26658.0,0.4,8692.0,1898.0,0.0,16.0,223970.0,3.5,75179.0,10586.0,0.2,3026.0,1097.0,0.0,281.0,1680.0,0.0,368.0,2083.0,0.0,731.0,4.0,0.0,0.0,30,0.0,3,1782.0,0.029996631691357217,462.0
887,5405.0,0.1,1601.0,8546.0,0.1,2088.0,19829.0,0.3,4417.0,1.0,0.0,0.0,25.0,0.0,5.0,24.0,0.0,4.0,28.0,0.0,6.0,146853.0,2.9,35322.0,1410,0.0,339,62.0,0.001043653852336783,8.0
888,10950.0,0.2,4221.0,402.0,0.0,105.0,204141.0,3.2,70762.0,0.0,0.0,0.0,27.0,0.0,5.0,27.0,0.0,9.0,21.0,0.0,5.0,41290.0,0.8,10966.0,67,0.0,4,4814.0,0.08103467169595603,1250.0
889,1157.0,0.0,430.0,33193.0,0.5,10392.0,1501.0,0.0,331.0,162.0,0.0,30.0,9.0,0.0,3.0,7.0,0.0,1.0,6.0,0.0,3.0,39609.0,0.8,10413.0,4106,0.1,931,281.0,0.00473010858881671,61.0
890,9489.0,0.2,3721.0,26550.0,0.4,8393.0,463.0,0.0,67.0,1027.0,0.0,259.0,163063.0,2.9,44408.0,165619.0,3.0,40399.0,147085.0,2.8,34454.0,1681.0,0.0,553.0,245,0.0,57,161.0,0.002710133390745517,26.0
891,304.0,0.0,70.0,6643.0,0.1,1999.0,3088.0,0.0,957.0,23.0,0.0,8.0,39476.0,0.7,10768.0,38210.0,0.7,10010.0,38334.0,0.7,9947.0,3628.0,0.1,812.0,122,0.0,24,17.0,0.0002861631530600857,5.0
892,131130.0,2.2,38115.0,11425.0,0.2,4547.0,40351.0,0.6,10571.0,58.0,0.0,19.0,36990.0,0.7,10085.0,35963.0,0.7,9368.0,36422.0,0.7,9352.0,2855.0,0.1,616.0,11,0.0,2,103.0,0.0017338120450111072,30.0
893,15255.0,0.3,4484.0,1115.0,0.0,422.0,5291.0,0.1,1148.0,11.0,0.0,2.0,2486.0,0.0,683.0,2247.0,0.0,642.0,1912.0,0.0,595.0,773.0,0.0,196.0,112,0.0,31,1820.0,0.030636290504079757,363.0
894,46909.0,0.8,15527.0,9880.0,0.2,4014.0,34443.0,0.5,9255.0,179848.0,3.1,49894.0,3070.0,0.1,435.0,3050.0,0.1,496.0,2995.0,0.1,570.0,2980.0,0.1,930.0,1439,0.0,273,72.0,0.001211985118842716,19.0
895,2220.0,0.0,400.0,430.0,0.0,111.0,617.0,0.0,168.0,50147.0,0.9,14820.0,2643.0,0.0,351.0,2550.0,0.0,395.0,2434.0,0.0,424.0,1913.0,0.0,624.0,63,0.0,9,17.0,0.0002861631530600857,5.0
896,2126.0,0.0,365.0,132745.0,2.1,37735.0,421.0,0.0,103.0,47660.0,0.8,14184.0,427.0,0.0,84.0,500.0,0.0,101.0,561.0,0.0,146.0,106.0,0.0,35.0,14,0.0,2,1731.0,0.029138142232176957,339.0
897,94.0,0.0,35.0,17358.0,0.3,5017.0,125.0,0.0,20.0,2487.0,0.0,636.0,7169.0,0.1,2023.0,8461.0,0.2,2695.0,6829.0,0.1,1943.0,1807.0,0.0,589.0,1362,0.0,262,3.0,5.049937995177982e-05,1.0
898,2668.0,0.0,569.0,48168.0,0.8,16006.0,296.0,0.0,83.0,2500.0,0.0,393.0,5864.0,0.1,1652.0,7117.0,0.1,2306.0,5601.0,0.1,1463.0,1067.0,0.0,306.0,3,0.0,0,49.0,0.0008248232058790704,7.0
899,2501.0,0.0,504.0,2100.0,0.0,482.0,302594.0,4.7,88950.0,1917.0,0.0,309.0,221.0,0.0,47.0,211.0,0.0,66.0,176.0,0.0,62.0,241.0,0.0,45.0,57,0.0,13,2279.0,0.038362695636702075,722.0
900,108.0,0.0,3.0,2003.0,0.0,425.0,231926.0,3.6,66717.0,583.0,0.0,84.0,5643.0,0.1,1605.0,6906.0,0.1,2240.0,5425.0,0.1,1401.0,826.0,0.0,261.0,2001,0.0,491,382.0,0.006430254380526632,96.0
901,2393.0,0.0,501.0,97.0,0.0,57.0,8654.0,0.1,1613.0,5594.0,0.1,1254.0,1305.0,0.0,371.0,1344.0,0.0,389.0,1228.0,0.0,480.0,183.0,0.0,35.0,361,0.0,97,1708.0,0.028750980319213318,463.0
902,167.0,0.0,65.0,2480.0,0.0,536.0,12150.0,0.2,2509.0,4424.0,0.1,958.0,253.0,0.0,53.0,269.0,0.0,70.0,209.0,0.0,51.0,1.0,0.0,0.0,1776,0.0,500,232.0,0.00390528538293764,53.0
903,2.0,0.0,0.0,2339.0,0.0,479.0,1780.0,0.0,16.0,191.0,0.0,49.0,1052.0,0.0,318.0,1075.0,0.0,319.0,1019.0,0.0,429.0,182.0,0.0,35.0,368,0.0,133,1412.0,0.023768374830637706,391.0
904,165.0,0.0,65.0,182.0,0.0,6.0,10370.0,0.2,2493.0,4233.0,0.1,909.0,223.0,0.0,20.0,165.0,0.0,52.0,110.0,0.0,28.0,874.0,0.0,209.0,1344,0.0,351,64.0,0.0010773201056379696,19.0
905,87.0,0.0,26.0,2157.0,0.0,473.0,547.0,0.0,136.0,1170.0,0.0,296.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,64,0.0,16,694.0,0.011682189895511733,152.0
906,76.0,0.0,24.0,141.0,0.0,57.0,35302.0,0.6,10840.0,202.0,0.0,35.0,223.0,0.0,20.0,164.0,0.0,52.0,110.0,0.0,28.0,858.0,0.0,207.0,617,0.0,161,0.0,0.0,0.0
907,11.0,0.0,2.0,2.0,0.0,2.0,27191.0,0.4,8431.0,968.0,0.0,261.0,994.0,0.0,225.0,1946.0,0.0,188.0,972.0,0.0,161.0,2.0,0.0,0.0,0,0.0,0,156.0,0.0026259677574925508,38.0
908,6518.0,0.1,2322.0,139.0,0.0,55.0,8111.0,0.1,2409.0,121.0,0.0,44.0,21.0,0.0,4.0,1230.0,0.0,4.0,14.0,0.0,3.0,92456.0,1.8,21074.0,147,0.0,48,459.0,0.007726405132622314,96.0
909,6196.0,0.1,2270.0,97.0,0.0,30.0,10662.0,0.2,4261.0,1.0,0.0,0.0,973.0,0.0,221.0,716.0,0.0,184.0,958.0,0.0,158.0,90836.0,1.8,20680.0,404,0.0,94,79.0,0.0013298170053968688,18.0
910,4612.0,0.1,1697.0,90.0,0.0,29.0,1187.0,0.0,479.0,120.0,0.0,44.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,24946.0,0.5,3571.0,66,0.0,19,363134.0,6.112680613136538,105668.0
911,1584.0,0.0,573.0,7.0,0.0,1.0,8962.0,0.1,3665.0,1148.0,0.0,357.0,106860.0,1.9,29712.0,108067.0,2.0,25672.0,92581.0,1.7,20547.0,65890.0,1.3,17109.0,294695,5.2,80065,484.0,0.008147233298887146,201.0
912,322.0,0.0,52.0,6949.0,0.1,2456.0,513.0,0.0,117.0,16.0,0.0,6.0,105004.0,1.9,29320.0,106122.0,2.0,25204.0,91033.0,1.7,20197.0,1620.0,0.0,394.0,276,0.0,56,4370.0,0.07356076346309262,1368.0
913,242.0,0.0,44.0,6652.0,0.1,2367.0,145915.0,2.3,41423.0,1132.0,0.0,351.0,25593.0,0.5,5313.0,30604.0,0.6,5674.0,29274.0,0.6,4552.0,949.0,0.0,253.0,12694,0.2,4809,102.0,0.001716978918360514,28.0
914,80.0,0.0,8.0,4669.0,0.1,1654.0,18696.0,0.3,5935.0,0.0,0.0,0.0,79411.0,1.4,24007.0,75518.0,1.4,19530.0,61759.0,1.2,15645.0,4491.0,0.1,1043.0,98,0.0,27,28.0,0.0004713275462166117,7.0
915,2647.0,0.0,886.0,1983.0,0.0,713.0,50236.0,0.8,15979.0,116344.0,2.0,32001.0,1856.0,0.0,392.0,1945.0,0.0,468.0,1548.0,0.0,350.0,35656.0,0.7,9760.0,55,0.0,19,13493.0,0.22712937789645507,3730.0
916,2093.0,0.0,857.0,297.0,0.0,89.0,2206.0,0.0,330.0,114613.0,2.0,31653.0,712.0,0.0,123.0,1203.0,0.0,153.0,952.0,0.0,212.0,3353.0,0.1,901.0,12437,0.2,3589,0.0,0.0,0.0
917,266.0,0.0,106.0,200.0,0.0,64.0,2147.0,0.0,301.0,23260.0,0.4,5336.0,4558.0,0.1,1102.0,4513.0,0.1,1133.0,4311.0,0.1,1046.0,31672.0,0.6,8700.0,0,0.0,0,0.0,0.0,0.0
918,1765.0,0.0,738.0,97.0,0.0,25.0,59.0,0.0,29.0,91353.0,1.6,26317.0,45484.0,0.8,11760.0,43159.0,0.8,11436.0,40365.0,0.8,11071.0,631.0,0.0,159.0,1,0.0,0,1338.0,0.022522723458493803,8.0
919,62.0,0.0,13.0,2375.0,0.0,842.0,3013.0,0.0,586.0,1731.0,0.0,348.0,4719.0,0.1,1042.0,3921.0,0.1,900.0,3524.0,0.1,864.0,22.0,0.0,2.0,1985,0.0,8,1939.0,0.032639432575500366,614.0
