Tabelle: 12711-0002
Total migration across the borders of the Länder: Germany,;;;;;;;;;;;;;;;;;;;;;;;;;;;;
years, nationality, sex, age years;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Migration statistics;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Germany;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;Germans;;;;;;;;;;;;;;;;;;Foreigners;;;;;;;;;;;;;;;;;;Total;;;;;;;;;;;;;;;;;
;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;;Male;;;;;;Female;;;;;;Total;;;;;
;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;;Arrivals;;Departures;;Migration balance;
;;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number;number
;84 years;759;e;817;e;-58;e;1385;e;1472;e;-87;e;2144;e;2289;e;-145;e;102;e;182;e;-80;e;164;e;197;e;-33;e;266;e;379;e;-113;e;861;e;999;e;-138;e;1549;e;1669;e;-120;e;2410;e;2668;e;-258;e
;85 years;658;e;703;e;-45;e;1358;e;1439;e;-81;e;2016;e;2142;e;-126;e;69;e;155;e;-86;e;129;e;156;e;-27;e;198;e;311;e;-113;e;727;e;858;e;-131;e;1487;e;1595;e;-108;e;2214;e;2453;e;-239;e
;86 years;555;e;591;e;-36;e;1207;e;1303;e;-96;e;1762;e;1894;e;-132;e;67;e;177;e;-110;e;112;e;167;e;-55;e;179;e;344;e;-165;e;622;e;768;e;-146;e;1319;e;1470;e;-151;e;1941;e;2238;e;-297;e
;87 years;404;e;430;e;-26;e;951;e;1004;e;-53;e;1355;e;1434;e;-79;e;38;e;123;e;-85;e;84;e;133;e;-49;e;122;e;256;e;-134;e;442;e;553;e;-111;e;1035;e;1137;e;-102;e;1477;e;1690;e;-213;e
;88 years;389;e;430;e;-41;e;823;e;896;e;-73;e;1212;e;1326;e;-114;e;39;e;103;e;-64;e;93;e;112;e;-19;e;132;e;215;e;-83;e;428;e;533;e;-105;e;916;e;1008;e;-92;e;1344;e;1541;e;-197;e
;89 years;343;e;373;e;-30;e;858;e;920;e;-62;e;1201;e;1293;e;-92;e;45;e;86;e;-41;e;65;e;101;e;-36;e;110;e;187;e;-77;e;388;e;459;e;-71;e;923;e;1021;e;-98;e;1311;e;1480;e;-169;e
;90 years;331;e;360;e;-29;e;821;e;924;e;-103;e;1152;e;1284;e;-132;e;22;e;76;e;-54;e;46;e;97;e;-51;e;68;e;173;e;-105;e;353;e;436;e;-83;e;867;e;1021;e;-154;e;1220;e;1457;e;-237;e
;91 years;274;e;298;e;-24;e;677;e;756;e;-79;e;951;e;1054;e;-103;e;15;e;45;e;-30;e;43;e;71;e;-28;e;58;e;116;e;-58;e;289;e;343;e;-54;e;720;e;827;e;-107;e;1009;e;1170;e;-161;e
;92 years;204;e;230;e;-26;e;562;e;618;e;-56;e;766;e;848;e;-82;e;11;e;52;e;-41;e;29;e;68;e;-39;e;40;e;120;e;-80;e;215;e;282;e;-67;e;591;e;686;e;-95;e;806;e;968;e;-162;e
;93 years;152;e;169;e;-17;e;454;e;489;e;-35;e;606;e;658;e;-52;e;9;e;46;e;-37;e;18;e;42;e;-24;e;27;e;88;e;-61;e;161;e;215;e;-54;e;472;e;531;e;-59;e;633;e;746;e;-113;e
;94 years;132;e;144;e;-12;e;355;e;408;e;-53;e;487;e;552;e;-65;e;11;e;36;e;-25;e;17;e;54;e;-37;e;28;e;90;e;-62;e;143;e;180;e;-37;e;372;e;462;e;-90;e;515;e;642;e;-127;e
;95 years and over;250;e;329;e;-79;e;896;e;1116;e;-220;e;1146;e;1445;e;-299;e;12;e;204;e;-192;e;31;e;302;e;-271;e;43;e;506;e;-463;e;262;e;533;e;-271;e;927;e;1418;e;-491;e;1189;e;1951;e;-762;e
;Total;500367;e;518351;e;-17984;e;482084;e;492456;e;-10372;e;982451;e;1010807;e;-28356;e;752885;e;638306;e;114579;e;482868;e;348840;e;134028;e;1235753;e;987146;e;248607;e;1253252;e;1156657;e;96595;e;964952;e;841296;e;123656;e;2218204;e;1997953;e;220251;e
2021;under 1 year;3781;e;3354;e;427;e;3551;e;3221;e;330;e;7332;e;6575;e;757;e;2890;e;1348;e;1542;e;2808;e;1269;e;1539;e;5698;e;2617;e;3081;e;6671;e;4702;e;1969;e;6359;e;4490;e;1869;e;13030;e;9192;e;3838;e
;1 year;7663;e;7673;e;-10;e;7210;e;7135;e;75;e;14873;e;14808;e;65;e;7150;e;4099;e;3051;e;6583;e;3905;e;2678;e;13733;e;8004;e;5729;e;14813;e;11772;e;3041;e;13793;e;11040;e;2753;e;28606;e;22812;e;5794;e
;2 years;6148;e;6409;e;-261;e;5772;e;6077;e;-305;e;11920;e;12486;e;-566;e;7173;e;4432;e;2741;e;6888;e;4084;e;2804;e;14061;e;8516;e;5545;e;13321;e;10841;e;2480;e;12660;e;10161;e;2499;e;25981;e;21002;e;4979;e
;3 years;5634;e;5975;e;-341;e;5314;e;5659;e;-345;e;10948;e;11634;e;-686;e;6920;e;4157;e;2763;e;6616;e;3910;e;2706;e;13536;e;8067;e;5469;e;12554;e;10132;e;2422;e;11930;e;9569;e;2361;e;24484;e;19701;e;4783;e
;4 years;4709;e;5146;e;-437;e;4529;e;4883;e;-354;e;9238;e;10029;e;-791;e;6759;e;3915;e;2844;e;6303;e;3801;e;2502;e;13062;e;7716;e;5346;e;11468;e;9061;e;2407;e;10832;e;8684;e;2148;e;22300;e;17745;e;4555;e
;5 years;4318;e;4753;e;-435;e;4086;e;4596;e;-510;e;8404;e;9349;e;-945;e;6668;e;3847;e;2821;e;6180;e;3472;e;2708;e;12848;e;7319;e;5529;e;10986;e;8600;e;2386;e;10266;e;8068;e;2198;e;21252;e;16668;e;4584;e
;6 years;4108;e;4874;e;-766;e;3800;e;4472;e;-672;e;7908;e;9346;e;-1438;e;6434;e;3664;e;2770;e;5834;e;3362;e;2472;e;12268;e;7026;e;5242;e;10542;e;8538;e;2004;e;9634;e;7834;e;1800;e;20176;e;16372;e;3804;e
;7 years;3575;e;4012;e;-437;e;3247;e;3693;e;-446;e;6822;e;7705;e;-883;e;6106;e;3164;e;2942;e;5603;e;2893;e;2710;e;11709;e;6057;e;5652;e;9681;e;7176;e;2505;e;8850;e;6586;e;2264;e;18531;e;13762;e;4769;e
;8 years;2904;e;3170;e;-266;e;2707;e;2954;e;-247;e;5611;e;6124;e;-513;e;5645;e;2678;e;2967;e;5099;e;2517;e;2582;e;10744;e;5195;e;5549;e;8549;e;5848;e;2701;e;7806;e;5471;e;2335;e;16355;e;11319;e;5036;e
;9 years;2682;e;2956;e;-274;e;2677;e;2921;e;-244;e;5359;e;5877;e;-518;e;5566;e;2708;e;2858;e;5095;e;2461;e;2634;e;10661;e;5169;e;5492;e;8248;e;5664;e;2584;e;7772;e;5382;e;2390;e;16020;e;11046;e;4974;e
;10 years;2678;e;2984;e;-306;e;2688;e;2883;e;-195;e;5366;e;5867;e;-501;e;5281;e;2447;e;2834;e;4822;e;2319;e;2503;e;10103;e;4766;e;5337;e;7959;e;5431;e;2528;e;7510;e;5202;e;2308;e;15469;e;10633;e;4836;e
;11 years;2669;e;2922;e;-253;e;2526;e;2730;e;-204;e;5195;e;5652;e;-457;e;5301;e;2489;e;2812;e;4803;e;2236;e;2567;e;10104;e;4725;e;5379;e;7970;e;5411;e;2559;e;7329;e;4966;e;2363;e;15299;e;10377;e;4922;e
;12 years;2457;e;2641;e;-184;e;2469;e;2676;e;-207;e;4926;e;5317;e;-391;e;5146;e;2269;e;2877;e;4598;e;2184;e;2414;e;9744;e;4453;e;5291;e;7603;e;4910;e;2693;e;7067;e;4860;e;2207;e;14670;e;9770;e;4900;e
;13 years;2415;e;2637;e;-222;e;2274;e;2446;e;-172;e;4689;e;5083;e;-394;e;5004;e;2229;e;2775;e;4422;e;2162;e;2260;e;9426;e;4391;e;5035;e;7419;e;4866;e;2553;e;6696;e;4608;e;2088;e;14115;e;9474;e;4641;e
;14 years;2289;e;2410;e;-121;e;2365;e;2507;e;-142;e;4654;e;4917;e;-263;e;5015;e;2074;e;2941;e;4100;e;2008;e;2092;e;9115;e;4082;e;5033;e;7304;e;4484;e;2820;e;6465;e;4515;e;1950;e;13769;e;8999;e;4770;e
;15 years;2227;e;2294;e;-67;e;2208;e;2314;e;-106;e;4435;e;4608;e;-173;e;5049;e;2121;e;2928;e;4258;e;2003;e;2255;e;9307;e;4124;e;5183;e;7276;e;4415;e;2861;e;6466;e;4317;e;2149;e;13742;e;8732;e;5010;e
;16 years;2531;e;2568;e;-37;e;2497;e;2537;e;-40;e;5028;e;5105;e;-77;e;6090;e;2282;e;3808;e;4277;e;2029;e;2248;e;10367;e;4311;e;6056;e;8621;e;4850;e;3771;e;6774;e;4566;e;2208;e;15395;e;9416;e;5979;e
;17 years;2802;e;2819;e;-17;e;2847;e;2844;e;3;e;5649;e;5663;e;-14;e;5975;e;2399;e;3576;e;4388;e;2086;e;2302;e;10363;e;4485;e;5878;e;8777;e;5218;e;3559;e;7235;e;4930;e;2305;e;16012;e;10148;e;5864;e
;18 years;6450;e;6349;e;101;e;8791;e;8597;e;194;e;15241;e;14946;e;295;e;10728;e;4154;e;6574;e;8189;e;3276;e;4913;e;18917;e;7430;e;11487;e;17178;e;10503;e;6675;e;16980;e;11873;e;5107;e;34158;e;22376;e;11782;e
;19 years;11519;e;11673;e;-154;e;17123;e;17097;e;26;e;28642;e;28770;e;-128;e;19209;e;8684;e;10525;e;14359;e;5787;e;8572;e;33568;e;14471;e;19097;e;30728;e;20357;e;10371;e;31482;e;22884;e;8598;e;62210;e;43241;e;18969;e
;20 years;13194;e;13612;e;-418;e;18861;e;19186;e;-325;e;32055;e;32798;e;-743;e;24013;e;13301;e;10712;e;18830;e;8633;e;10197;e;42843;e;21934;e;20909;e;37207;e;26913;e;10294;e;37691;e;27819;e;9872;e;74898;e;54732;e;20166;e
;21 years;13741;e;14460;e;-719;e;17993;e;18374;e;-381;e;31734;e;32834;e;-1100;e;26757;e;16621;e;10136;e;20733;e;10986;e;9747;e;47490;e;27607;e;19883;e;40498;e;31081;e;9417;e;38726;e;29360;e;9366;e;79224;e;60441;e;18783;e
;22 years;14682;e;15322;e;-640;e;17835;e;18254;e;-419;e;32517;e;33576;e;-1059;e;28416;e;18775;e;9641;e;20944;e;11347;e;9597;e;49360;e;30122;e;19238;e;43098;e;34097;e;9001;e;38779;e;29601;e;9178;e;81877;e;63698;e;18179;e
;23 years;16237;e;17154;e;-917;e;19941;e;20723;e;-782;e;36178;e;37877;e;-1699;e;30530;e;19746;e;10784;e;22371;e;11687;e;10684;e;52901;e;31433;e;21468;e;46767;e;36900;e;9867;e;42312;e;32410;e;9902;e;89079;e;69310;e;19769;e
;24 years;17494;e;18449;e;-955;e;20749;e;21562;e;-813;e;38243;e;40011;e;-1768;e;31827;e;21227;e;10600;e;22780;e;12602;e;10178;e;54607;e;33829;e;20778;e;49321;e;39676;e;9645;e;43529;e;34164;e;9365;e;92850;e;73840;e;19010;e
;25 years;17913;e;19124;e;-1211;e;20182;e;21356;e;-1174;e;38095;e;40480;e;-2385;e;31582;e;21840;e;9742;e;22271;e;12624;e;9647;e;53853;e;34464;e;19389;e;49495;e;40964;e;8531;e;42453;e;33980;e;8473;e;91948;e;74944;e;17004;e
;26 years;17441;e;18608;e;-1167;e;18567;e;19648;e;-1081;e;36008;e;38256;e;-2248;e;31365;e;22473;e;8892;e;21612;e;12599;e;9013;e;52977;e;35072;e;17905;e;48806;e;41081;e;7725;e;40179;e;32247;e;7932;e;88985;e;73328;e;15657;e
;27 years;17261;e;18453;e;-1192;e;16819;e;17828;e;-1009;e;34080;e;36281;e;-2201;e;30335;e;22289;e;8046;e;20145;e;12302;e;7843;e;50480;e;34591;e;15889;e;47596;e;40742;e;6854;e;36964;e;30130;e;6834;e;84560;e;70872;e;13688;e
;28 years;16381;e;17526;e;-1145;e;15170;e;16178;e;-1008;e;31551;e;33704;e;-2153;e;28643;e;21836;e;6807;e;18644;e;11902;e;6742;e;47287;e;33738;e;13549;e;45024;e;39362;e;5662;e;33814;e;28080;e;5734;e;78838;e;67442;e;11396;e
;29 years;15483;e;16471;e;-988;e;13666;e;14492;e;-826;e;29149;e;30963;e;-1814;e;27353;e;21571;e;5782;e;17360;e;11353;e;6007;e;44713;e;32924;e;11789;e;42836;e;38042;e;4794;e;31026;e;25845;e;5181;e;73862;e;63887;e;9975;e
;30 years;14597;e;15740;e;-1143;e;12623;e;13395;e;-772;e;27220;e;29135;e;-1915;e;25559;e;20542;e;5017;e;16093;e;10681;e;5412;e;41652;e;31223;e;10429;e;40156;e;36282;e;3874;e;28716;e;24076;e;4640;e;68872;e;60358;e;8514;e
;31 years;15081;e;16179;e;-1098;e;12246;e;13037;e;-791;e;27327;e;29216;e;-1889;e;25385;e;20721;e;4664;e;15235;e;10252;e;4983;e;40620;e;30973;e;9647;e;40466;e;36900;e;3566;e;27481;e;23289;e;4192;e;67947;e;60189;e;7758;e
;32 years;14137;e;15016;e;-879;e;11262;e;11923;e;-661;e;25399;e;26939;e;-1540;e;23650;e;19458;e;4192;e;14037;e;9721;e;4316;e;37687;e;29179;e;8508;e;37787;e;34474;e;3313;e;25299;e;21644;e;3655;e;63086;e;56118;e;6968;e
;33 years;13225;e;14111;e;-886;e;10499;e;11160;e;-661;e;23724;e;25271;e;-1547;e;22634;e;19083;e;3551;e;13068;e;8938;e;4130;e;35702;e;28021;e;7681;e;35859;e;33194;e;2665;e;23567;e;20098;e;3469;e;59426;e;53292;e;6134;e
;34 years;12211;e;13101;e;-890;e;9620;e;10191;e;-571;e;21831;e;23292;e;-1461;e;20999;e;17779;e;3220;e;11820;e;8126;e;3694;e;32819;e;25905;e;6914;e;33210;e;30880;e;2330;e;21440;e;18317;e;3123;e;54650;e;49197;e;5453;e
;35 years;11158;e;11927;e;-769;e;8338;e;8916;e;-578;e;19496;e;20843;e;-1347;e;19284;e;16333;e;2951;e;10814;e;7490;e;3324;e;30098;e;23823;e;6275;e;30442;e;28260;e;2182;e;19152;e;16406;e;2746;e;49594;e;44666;e;4928;e
;36 years;10140;e;10968;e;-828;e;7521;e;8006;e;-485;e;17661;e;18974;e;-1313;e;18392;e;15476;e;2916;e;9943;e;7028;e;2915;e;28335;e;22504;e;5831;e;28532;e;26444;e;2088;e;17464;e;15034;e;2430;e;45996;e;41478;e;4518;e
;37 years;9389;e;10139;e;-750;e;6830;e;7332;e;-502;e;16219;e;17471;e;-1252;e;17098;e;14634;e;2464;e;9213;e;6394;e;2819;e;26311;e;21028;e;5283;e;26487;e;24773;e;1714;e;16043;e;13726;e;2317;e;42530;e;38499;e;4031;e
;38 years;8743;e;9349;e;-606;e;6410;e;6889;e;-479;e;15153;e;16238;e;-1085;e;16018;e;13662;e;2356;e;8663;e;6142;e;2521;e;24681;e;19804;e;4877;e;24761;e;23011;e;1750;e;15073;e;13031;e;2042;e;39834;e;36042;e;3792;e
;39 years;8191;e;8910;e;-719;e;5936;e;6356;e;-420;e;14127;e;15266;e;-1139;e;15409;e;13455;e;1954;e;8117;e;5716;e;2401;e;23526;e;19171;e;4355;e;23600;e;22365;e;1235;e;14053;e;12072;e;1981;e;37653;e;34437;e;3216;e
;40 years;7645;e;8172;e;-527;e;5371;e;5873;e;-502;e;13016;e;14045;e;-1029;e;14452;e;12679;e;1773;e;7688;e;5418;e;2270;e;22140;e;18097;e;4043;e;22097;e;20851;e;1246;e;13059;e;11291;e;1768;e;35156;e;32142;e;3014;e
;41 years;6992;e;7619;e;-627;e;4865;e;5272;e;-407;e;11857;e;12891;e;-1034;e;14187;e;12448;e;1739;e;7606;e;5424;e;2182;e;21793;e;17872;e;3921;e;21179;e;20067;e;1112;e;12471;e;10696;e;1775;e;33650;e;30763;e;2887;e
;42 years;6373;e;6815;e;-442;e;4319;e;4704;e;-385;e;10692;e;11519;e;-827;e;13639;e;11957;e;1682;e;7224;e;5119;e;2105;e;20863;e;17076;e;3787;e;20012;e;18772;e;1240;e;11543;e;9823;e;1720;e;31555;e;28595;e;2960;e
;43 years;5801;e;6341;e;-540;e;3938;e;4219;e;-281;e;9739;e;10560;e;-821;e;13219;e;11807;e;1412;e;6862;e;4915;e;1947;e;20081;e;16722;e;3359;e;19020;e;18148;e;872;e;10800;e;9134;e;1666;e;29820;e;27282;e;2538;e
;44 years;5282;e;5728;e;-446;e;3581;e;3933;e;-352;e;8863;e;9661;e;-798;e;12594;e;11278;e;1316;e;6883;e;5086;e;1797;e;19477;e;16364;e;3113;e;17876;e;17006;e;870;e;10464;e;9019;e;1445;e;28340;e;26025;e;2315;e
;45 years;4728;e;5093;e;-365;e;3203;e;3516;e;-313;e;7931;e;8609;e;-678;e;12146;e;11112;e;1034;e;6556;e;4795;e;1761;e;18702;e;15907;e;2795;e;16874;e;16205;e;669;e;9759;e;8311;e;1448;e;26633;e;24516;e;2117;e
;46 years;4327;e;4807;e;-480;e;3029;e;3278;e;-249;e;7356;e;8085;e;-729;e;11762;e;11004;e;758;e;6445;e;4852;e;1593;e;18207;e;15856;e;2351;e;16089;e;15811;e;278;e;9474;e;8130;e;1344;e;25563;e;23941;e;1622;e
;47 years;4004;e;4421;e;-417;e;2933;e;3135;e;-202;e;6937;e;7556;e;-619;e;11228;e;10463;e;765;e;6098;e;4764;e;1334;e;17326;e;15227;e;2099;e;15232;e;14884;e;348;e;9031;e;7899;e;1132;e;24263;e;22783;e;1480;e
;48 years;3825;e;4170;e;-345;e;2807;e;3026;e;-219;e;6632;e;7196;e;-564;e;10016;e;9288;e;728;e;5501;e;4188;e;1313;e;15517;e;13476;e;2041;e;13841;e;13458;e;383;e;8308;e;7214;e;1094;e;22149;e;20672;e;1477;e
;49 years;4049;e;4448;e;-399;e;2941;e;3164;e;-223;e;6990;e;7612;e;-622;e;9692;e;9251;e;441;e;5339;e;4252;e;1087;e;15031;e;13503;e;1528;e;13741;e;13699;e;42;e;8280;e;7416;e;864;e;22021;e;21115;e;906;e
;50 years;4256;e;4624;e;-368;e;3103;e;3329;e;-226;e;7359;e;7953;e;-594;e;8979;e;8696;e;283;e;5138;e;4033;e;1105;e;14117;e;12729;e;1388;e;13235;e;13320;e;-85;e;8241;e;7362;e;879;e;21476;e;20682;e;794;e
;51 years;4184;e;4577;e;-393;e;3212;e;3449;e;-237;e;7396;e;8026;e;-630;e;8426;e;8193;e;233;e;4796;e;3871;e;925;e;13222;e;12064;e;1158;e;12610;e;12770;e;-160;e;8008;e;7320;e;688;e;20618;e;20090;e;528;e
;52 years;4340;e;4769;e;-429;e;3439;e;3608;e;-169;e;7779;e;8377;e;-598;e;7950;e;7662;e;288;e;4543;e;3762;e;781;e;12493;e;11424;e;1069;e;12290;e;12431;e;-141;e;7982;e;7370;e;612;e;20272;e;19801;e;471;e
;53 years;4425;e;4771;e;-346;e;3556;e;3798;e;-242;e;7981;e;8569;e;-588;e;7400;e;7365;e;35;e;4239;e;3617;e;622;e;11639;e;10982;e;657;e;11825;e;12136;e;-311;e;7795;e;7415;e;380;e;19620;e;19551;e;69;e
;54 years;4455;e;4835;e;-380;e;3592;e;3775;e;-183;e;8047;e;8610;e;-563;e;6487;e;6603;e;-116;e;3789;e;3399;e;390;e;10276;e;10002;e;274;e;10942;e;11438;e;-496;e;7381;e;7174;e;207;e;18323;e;18612;e;-289;e
;55 years;4341;e;4715;e;-374;e;3640;e;3874;e;-234;e;7981;e;8589;e;-608;e;5360;e;5448;e;-88;e;3091;e;2766;e;325;e;8451;e;8214;e;237;e;9701;e;10163;e;-462;e;6731;e;6640;e;91;e;16432;e;16803;e;-371;e
;56 years;4226;e;4614;e;-388;e;3500;e;3745;e;-245;e;7726;e;8359;e;-633;e;4896;e;5089;e;-193;e;2764;e;2592;e;172;e;7660;e;7681;e;-21;e;9122;e;9703;e;-581;e;6264;e;6337;e;-73;e;15386;e;16040;e;-654;e
;57 years;4010;e;4366;e;-356;e;3491;e;3677;e;-186;e;7501;e;8043;e;-542;e;4425;e;4722;e;-297;e;2629;e;2436;e;193;e;7054;e;7158;e;-104;e;8435;e;9088;e;-653;e;6120;e;6113;e;7;e;14555;e;15201;e;-646;e
;58 years;3905;e;4285;e;-380;e;3209;e;3425;e;-216;e;7114;e;7710;e;-596;e;4031;e;4113;e;-82;e;2286;e;2260;e;26;e;6317;e;6373;e;-56;e;7936;e;8398;e;-462;e;5495;e;5685;e;-190;e;13431;e;14083;e;-652;e
;59 years;3535;e;3768;e;-233;e;3169;e;3322;e;-153;e;6704;e;7090;e;-386;e;3486;e;3726;e;-240;e;2012;e;2035;e;-23;e;5498;e;5761;e;-263;e;7021;e;7494;e;-473;e;5181;e;5357;e;-176;e;12202;e;12851;e;-649;e
;60 years;3400;e;3645;e;-245;e;3111;e;3227;e;-116;e;6511;e;6872;e;-361;e;2943;e;3373;e;-430;e;1887;e;2011;e;-124;e;4830;e;5384;e;-554;e;6343;e;7018;e;-675;e;4998;e;5238;e;-240;e;11341;e;12256;e;-915;e
;61 years;3274;e;3556;e;-282;e;2843;e;2966;e;-123;e;6117;e;6522;e;-405;e;2727;e;3049;e;-322;e;1714;e;1848;e;-134;e;4441;e;4897;e;-456;e;6001;e;6605;e;-604;e;4557;e;4814;e;-257;e;10558;e;11419;e;-861;e
;62 years;3138;e;3368;e;-230;e;2907;e;3063;e;-156;e;6045;e;6431;e;-386;e;2222;e;2623;e;-401;e;1514;e;1696;e;-182;e;3736;e;4319;e;-583;e;5360;e;5991;e;-631;e;4421;e;4759;e;-338;e;9781;e;10750;e;-969;e
;63 years;3078;e;3351;e;-273;e;2942;e;3098;e;-156;e;6020;e;6449;e;-429;e;1955;e;2426;e;-471;e;1360;e;1640;e;-280;e;3315;e;4066;e;-751;e;5033;e;5777;e;-744;e;4302;e;4738;e;-436;e;9335;e;10515;e;-1180;e
;64 years;3490;e;3802;e;-312;e;3270;e;3426;e;-156;e;6760;e;7228;e;-468;e;1645;e;2182;e;-537;e;1235;e;1481;e;-246;e;2880;e;3663;e;-783;e;5135;e;5984;e;-849;e;4505;e;4907;e;-402;e;9640;e;10891;e;-1251;e
;65 years;3029;e;3296;e;-267;e;2845;e;2946;e;-101;e;5874;e;6242;e;-368;e;1294;e;2117;e;-823;e;1176;e;1382;e;-206;e;2470;e;3499;e;-1029;e;4323;e;5413;e;-1090;e;4021;e;4328;e;-307;e;8344;e;9741;e;-1397;e
;66 years;3180;e;3430;e;-250;e;2802;e;2963;e;-161;e;5982;e;6393;e;-411;e;1128;e;1966;e;-838;e;1025;e;1420;e;-395;e;2153;e;3386;e;-1233;e;4308;e;5396;e;-1088;e;3827;e;4383;e;-556;e;8135;e;9779;e;-1644;e
;67 years;2465;e;2710;e;-245;e;2422;e;2566;e;-144;e;4887;e;5276;e;-389;e;855;e;1357;e;-502;e;932;e;1233;e;-301;e;1787;e;2590;e;-803;e;3320;e;4067;e;-747;e;3354;e;3799;e;-445;e;6674;e;7866;e;-1192;e
;68 years;2170;e;2347;e;-177;e;2038;e;2175;e;-137;e;4208;e;4522;e;-314;e;670;e;994;e;-324;e;795;e;1046;e;-251;e;1465;e;2040;e;-575;e;2840;e;3341;e;-501;e;2833;e;3221;e;-388;e;5673;e;6562;e;-889;e
;69 years;1873;e;2065;e;-192;e;1896;e;2061;e;-165;e;3769;e;4126;e;-357;e;611;e;877;e;-266;e;736;e;932;e;-196;e;1347;e;1809;e;-462;e;2484;e;2942;e;-458;e;2632;e;2993;e;-361;e;5116;e;5935;e;-819;e
;70 years;1713;e;1910;e;-197;e;1790;e;1925;e;-135;e;3503;e;3835;e;-332;e;501;e;800;e;-299;e;634;e;869;e;-235;e;1135;e;1669;e;-534;e;2214;e;2710;e;-496;e;2424;e;2794;e;-370;e;4638;e;5504;e;-866;e
;71 years;1634;e;1841;e;-207;e;1729;e;1888;e;-159;e;3363;e;3729;e;-366;e;498;e;801;e;-303;e;608;e;878;e;-270;e;1106;e;1679;e;-573;e;2132;e;2642;e;-510;e;2337;e;2766;e;-429;e;4469;e;5408;e;-939;e
;72 years;1510;e;1665;e;-155;e;1623;e;1750;e;-127;e;3133;e;3415;e;-282;e;405;e;720;e;-315;e;531;e;786;e;-255;e;936;e;1506;e;-570;e;1915;e;2385;e;-470;e;2154;e;2536;e;-382;e;4069;e;4921;e;-852;e
;73 years;1283;e;1425;e;-142;e;1375;e;1492;e;-117;e;2658;e;2917;e;-259;e;361;e;703;e;-342;e;508;e;748;e;-240;e;869;e;1451;e;-582;e;1644;e;2128;e;-484;e;1883;e;2240;e;-357;e;3527;e;4368;e;-841;e
;74 years;1101;e;1234;e;-133;e;1286;e;1423;e;-137;e;2387;e;2657;e;-270;e;332;e;699;e;-367;e;481;e;710;e;-229;e;813;e;1409;e;-596;e;1433;e;1933;e;-500;e;1767;e;2133;e;-366;e;3200;e;4066;e;-866;e
;75 years;980;e;1104;e;-124;e;1091;e;1220;e;-129;e;2071;e;2324;e;-253;e;317;e;616;e;-299;e;380;e;631;e;-251;e;697;e;1247;e;-550;e;1297;e;1720;e;-423;e;1471;e;1851;e;-380;e;2768;e;3571;e;-803;e
;76 years;811;e;928;e;-117;e;1080;e;1176;e;-96;e;1891;e;2104;e;-213;e;266;e;511;e;-245;e;376;e;520;e;-144;e;642;e;1031;e;-389;e;1077;e;1439;e;-362;e;1456;e;1696;e;-240;e;2533;e;3135;e;-602;e
;77 years;1061;e;1178;e;-117;e;1360;e;1495;e;-135;e;2421;e;2673;e;-252;e;216;e;469;e;-253;e;295;e;521;e;-226;e;511;e;990;e;-479;e;1277;e;1647;e;-370;e;1655;e;2016;e;-361;e;2932;e;3663;e;-731;e
;78 years;1093;e;1205;e;-112;e;1447;e;1624;e;-177;e;2540;e;2829;e;-289;e;213;e;474;e;-261;e;317;e;446;e;-129;e;530;e;920;e;-390;e;1306;e;1679;e;-373;e;1764;e;2070;e;-306;e;3070;e;3749;e;-679;e
;79 years;991;e;1113;e;-122;e;1385;e;1529;e;-144;e;2376;e;2642;e;-266;e;180;e;446;e;-266;e;247;e;383;e;-136;e;427;e;829;e;-402;e;1171;e;1559;e;-388;e;1632;e;1912;e;-280;e;2803;e;3471;e;-668;e
;80 years;1121;e;1294;e;-173;e;1735;e;1932;e;-197;e;2856;e;3226;e;-370;e;159;e;468;e;-309;e;248;e;438;e;-190;e;407;e;906;e;-499;e;1280;e;1762;e;-482;e;1983;e;2370;e;-387;e;3263;e;4132;e;-869;e
;81 years;1111;e;1290;e;-179;e;1738;e;1950;e;-212;e;2849;e;3240;e;-391;e;173;e;530;e;-357;e;225;e;464;e;-239;e;398;e;994;e;-596;e;1284;e;1820;e;-536;e;1963;e;2414;e;-451;e;3247;e;4234;e;-987;e
;82 years;990;e;1132;e;-142;e;1725;e;1978;e;-253;e;2715;e;3110;e;-395;e;131;e;402;e;-271;e;210;e;407;e;-197;e;341;e;809;e;-468;e;1121;e;1534;e;-413;e;1935;e;2385;e;-450;e;3056;e;3919;e;-863;e
;83 years;886;e;1024;e;-138;e;1558;e;1774;e;-216;e;2444;e;2798;e;-354;e;118;e;427;e;-309;e;184;e;358;e;-174;e;302;e;785;e;-483;e;1004;e;1451;e;-447;e;1742;e;2132;e;-390;e;2746;e;3583;e;-837;e
